url,IPv4 Address,Latitude,Longitude,ID
speed.ci.ammon.id.us , 192.77.22.66,43.4696,-111.9666,6262
speedtest.fybercom.net , 38.78.199.246,43.4696,-111.9666,8964
speedtest.ezlink.ca , 163.182.224.224,43.4667,-81.2,5197
speedtest1.datacity.ca , 45.62.200.27,43.4667,-80.5167,24458
neu-speedtest1.neustylesoftware.ca , 155.254.2.189,43.4667,-80.5167,18646
speedtest.packetworks.net , 64.235.98.188,43.4667,-80.5167,22208
speedtestnet1.aruba.it , 46.37.14.172,43.4667,11.8833,2811
speedtest3.flynet-tech.net , 188.213.172.161,43.4667,11.8833,18360
speedtest.coolnetwork.it , 195.231.2.51,43.4667,11.8833,3009
sp51.speedy.it , 185.172.182.9,43.4667,11.8833,28727
speedtest.netflash.net , 208.90.99.252,43.45,-80.4833,1061
speedtest.cloudwifi.ca , 192.159.178.7,43.45,-80.4833,16046
speedtest.hay.net , 163.182.253.70,43.4214,-81.6258,5667
sprint-bg.net , 212.233.128.15,43.4167,24.6167,4488
ironridge-speedtest.gobertram.com , 173.242.94.114,43.3997,-88.5326,25512
speedtest27.altel.kz , 90.143.192.229,43.3952,77.5967,27379
st27.tele2.kz , 90.143.192.197,43.3952,77.5967,27385
brac.ma-informatika.com.hr , 195.29.236.106,43.3749,16.6056,30845
sp1.hercnet.ba , 94.250.1.18,43.3747,17.4096,29352
daymohk.rf95.ru , 217.150.63.81,43.3546,46.1026,27888
speedtest1.gumsnet.ru , 91.213.23.248,43.3546,46.1026,29403
st29.tele2.kz , 90.143.192.199,43.3515,77.4601,22916
speedtest29.altel.kz , 90.143.192.231,43.3515,77.4601,27407
st1.telecable.com , 212.89.28.21,43.35,-5.8333,3276
speedtest.hteronet.ba , 212.39.122.24,43.3437,17.8077,13979
speedtest.ivoweb.it , 217.112.96.250,43.3333,11.3333,10919
srv-st12.arcolink.it , 194.36.75.46,43.3333,11.3333,29951
speedtest1.airadvantage.net , 216.25.191.110,43.3317,83.738,29437
speedtest.quadro.net , 184.94.176.222,43.3236,-81.3133,4861
testdevelocidad.imatel.es , 91.200.116.57,43.3214,-1.9856,5161
speedtest39.altel.kz , 212.96.77.254,43.3051,68.2347,27819
st39.tele2.kz , 212.96.77.246,43.3051,68.2347,27823
tur-st-01.kcell.kz , 2.78.47.27,43.3051,68.2347,26758
speedtest26.altel.kz , 90.143.192.228,43.3023,77.2269,27342
st26.tele2.kz , 90.143.192.196,43.3023,77.2269,27384
testdevelocidad.euskaltel.com , 212.142.147.130,43.302,-2.8867,4868
speedtest2.mts.rs , 212.200.230.251,43.3,21.9,20191
92.60.224.24 , 92.60.224.24,43.3,21.9,1281
st1.netnet.rs , 37.220.64.19,43.3,21.9,12043
st.ninet.rs , 176.104.107.100,43.3,21.9,13378
speedtest.junis.ni.ac.rs , 160.99.2.34,43.3,21.9,4928
speedtest.vainahtelecom.ru , 91.215.220.20,43.2983,45.6997,3431
speedtest1.gagratel.ru , 37.18.59.252,43.2967,40.2134,17543
marseille.testdebit.info , 89.84.1.253,43.2964,5.37,4036
marseille3.speedtest.orange.fr , 80.12.60.250,43.2964,5.37,29545
speedtest.casair.net , 173.225.198.3,43.2925,-85.0814,808
speedtest.sare.net , 194.30.20.100,43.2892,-2.8527,10512
speedtest.osage.net , 199.102.208.16,43.2841,-92.8191,12155
sp1.hcetelecom.com , 64.191.36.37,43.2565,-79.8675,21275
speedtest.taridium.com , 23.154.128.18,43.2565,-79.8675,28706
speedtest.wirteksrl.it , 31.187.105.14,43.2512,13.0092,21457
sp.has-net.ru , 176.112.160.13,43.25,46.5833,6884
sp2.it-gateway.xyz , 188.130.175.5,43.25,46.5833,27790
sp1.05nl.ru , 45.85.65.244,43.25,46.5833,30025
speedtest.nls.kz , 185.97.112.18,43.25,76.9167,9035
188.0.133.159 , 188.0.133.159,43.25,76.9167,7729
speedtest1.almanet.kz , 81.88.145.19,43.25,76.9167,5818
ala-st-01.kcell.kz , 2.78.44.187,43.25,76.9167,2485
alma.speedtest.online.kz , 95.56.237.84,43.25,76.9167,1088
speedtest01.ttc.kz , 91.185.11.80,43.25,76.9167,20150
online.kz , 92.46.38.182,43.25,76.9167,16653
speedtest.astel.kz , 193.193.237.110,43.25,76.9167,25408
speedtest.altel.kz , 90.143.192.226,43.25,76.9167,4962
sp1.rbk.kz , 91.135.192.114,43.25,76.9167,10290
speedtest.kazintercom.kz , 31.171.160.250,43.25,76.9167,13898
alm-st1.2day.kz , 176.222.191.2,43.25,76.9167,6944
speedtest.ethoplex.com , 208.87.120.15,43.2231,-88.1203,789
speedtest.dfn.net , 108.174.183.134,43.218,-123.356,8406
speedtest.telecoms.bg , 217.79.83.111,43.2167,27.9167,8197
st.terralink.su , 185.35.128.24,43.2167,44.7667,25976
st.zaoitt.ru , 77.87.97.243,43.2167,44.7667,16558
mayakix.ru , 185.78.112.31,43.2106,46.8656,5742
download.skynetdag.ru , 185.23.67.6,43.2058,46.8669,14247
st25.tele2.kz , 90.143.192.195,43.201,76.6355,27383
speedtest25.altel.kz , 90.143.192.227,43.201,76.6355,27341
speedtest.picundanet.ru , 192.144.4.130,43.1667,40.3333,6803
speedtest.apsiscom.com , 199.202.216.204,43.1594,-79.2469,18756
sp1.getby.it , 178.22.248.26,43.1589,13.7201,17447
speedtest.rit.edu , 129.21.171.72,43.1566,-77.6088,14148
rochester.ny.speedtest.frontier.com , 192.182.192.193,43.1566,-77.6088,14233
speedtest-roc.synoptekcloud.com , 66.32.4.51,43.1566,-77.6088,1239
nyrh.ost.myvzw.com , 198.224.139.148,43.1566,-77.6088,15956
speedtest.smunet.net , 216.51.211.236,43.1451,-95.1443,10321
speedtest.cltel.com , 172.83.31.241,43.1436,-93.3788,12158
speedtest-up1.podryad.tv , 109.110.38.6,43.1318,131.9235,6316
speedtest.vladlink.ru , 109.126.0.10,43.1318,131.9235,7403
speedtest.inetvl.ru , 95.154.113.133,43.1318,131.9235,3805
vvosp1.dv.rt.ru , 212.122.2.88,43.1318,131.9235,25204
speedtest.vladivostok.ertelecom.ru , 84.22.205.9,43.1318,131.9235,27277
speedtest.vladivostok.zelenaya.net , 213.59.140.54,43.1198,131.8869,20951
speedtestpg1.telecomitalia.it , 2.113.55.174,43.1122,12.3889,6512
speedtest-utc1.northland.net , 216.171.184.225,43.1009,-75.2327,8444
speedtest.nrbn.ca , 68.71.7.242,43.0896,-79.0849,26573
speedtest.premieronline.net , 96.31.0.9,43.0797,-96.1753,1582
speedtest.as53597.net , 172.102.4.4,43.0667,-89.4,12935
speedtest.supranet.net , 66.170.4.18,43.0667,-89.4,12715
cbios.co , 144.92.92.76,43.0667,-89.4,6421
nyes.OST.myvzw.com , 198.224.129.132,43.0653,-76.0785,14806
mke.hostingsupport.io , 66.185.19.12,43.05,-87.95,17462
speedtest-milw.ethoplex.com , 64.250.96.18,43.05,-87.95,29156
winbp1.speed.vzwnet.com , 141.207.167.196,43.05,-87.95,28312
speedtest.nyroc.rr.com , 24.24.52.1,43.0469,-76.1444,16978
speedtest-syr1.northland.net , 216.171.180.225,43.0469,-76.1444,7093
speedtest.nyroc.rr.com , 24.24.52.1,43.0469,-76.1444,6989
speed-one.alania.net , 37.75.192.2,43.0333,44.6667,2413
vladikavkaz.speedtest.rt.ru , 83.239.222.227,43.0333,44.6667,3480
speed.tvingo.ru , 78.111.240.154,43.0333,44.6667,2098
st31.tele2.kz , 90.143.192.201,43.0166,79.2252,27390
speedtest31.altel.kz , 90.143.192.233,43.0166,79.2252,27410
speedtest2.acentek.net , 198.167.240.137,43.0161,-86.1267,12502
spt01aldlmi.aldl.mi.charter.com , 24.247.15.49,43.0161,-86.1267,2406
myspeed.mhtc.net , 216.180.195.158,43.0086,-89.7385,12769
speedtest.aquafon.com , 62.182.8.78,43.0015,41.0234,22770
speedtest.a-mobile.biz , 195.191.5.9,43.0015,41.0234,26165
speedtest1.cyxym.net , 91.231.219.140,43,41.0167,11112
speedtest1.daystarr.net , 69.41.0.18,42.9978,-84.1767,3798
lespeedtest.exe-net.net , 176.67.211.3,42.9964,21.944,17128
speedtest.peregrinenetworks.net , 216.107.209.19,42.9956,-71.4548,30644
speedtest.largnet.ca , 198.20.48.134,42.9837,-81.2497,12159
speedtest-london.start.ca , 162.250.196.60,42.9837,-81.2497,24930
speedtest.advance2000.com , 74.112.120.72,42.979,-78.7923,24813
speedtest.r-line.ru , 91.205.128.7,42.9667,47.5,20055
192.162.212.13 , 192.162.212.13,42.9667,47.5,5299
st2.intercom.pro , 185.153.44.14,42.9667,47.5,12081
speedtest.subnet05.ru , 81.163.39.148,42.9667,47.5,9498
mahachkala.speedtest.rt.ru , 78.156.253.59,42.9667,47.5,4516
speedtest-mhl.sumtel.ru , 89.221.200.226,42.9667,47.5,25617
speedtest.ellco.ru , 109.70.186.2,42.9667,47.5,26364
na-grr-ookla1.offsitedatasync.com , 168.245.193.5,42.9634,-85.6681,14595
speedtest.connesi.it , 109.73.80.190,42.95,12.7,3301
trz-st1.2day.kz , 5.34.50.254,42.9,71.3667,6982
st12.tele2.kz , 212.96.64.106,42.9,71.3667,26951
tar-st-01.kcell.kz , 2.78.47.29,42.9,71.3667,12150
speedtest11.altel.kz , 212.96.64.106,42.9,71.3667,9030
192.3.206.14 , 192.3.206.14,42.8864,-78.8786,9276
st-ykn.midco.net , 24.52.14.133,42.8817,-97.3925,7032
upload.kaspnet.ru , 193.33.240.18,42.8803,47.6383,16075
speedtest.kaspiytelekom.ru , 176.97.160.76,42.8803,47.6383,6184
speedtest.add39.net , 185.134.171.20,42.8767,11.6727,26941
speed.o.kg , 194.152.36.13,42.8747,74.6122,4640
speedtest.su.kg , 91.213.233.10,42.8747,74.6122,3109
sp1.megacom.kg , 109.71.231.34,42.8747,74.6122,4329
speedtest.beeline.kg , 91.192.65.166,42.8747,74.6122,5689
oosrv.myhost.kg , 212.2.230.79,42.8747,74.6122,5308
spt01csprwy.cspr.wy.charter.com , 69.144.192.230,42.8667,-106.3125,5857
speed-casper.vcn.com , 69.71.168.98,42.8667,-106.3125,11591
speedtest.mwtn.net , 66.119.48.151,42.8667,-106.3125,2874
speedtest1.alpinecom.net , 66.43.215.177,42.8539,-91.4054,15627
speedtest.iptelecom.it , 46.37.230.50,42.85,13.5833,20680
nkh-speedtest-srv02.ti.ru , 212.1.245.142,42.8167,132.8667,11073
speedtestgrosseto.ivoweb.it , 217.112.96.249,42.7667,11.1,2711
srv-st07.arcolink.it , 194.36.75.88,42.7667,11.1,29947
speedtest.acd.net , 207.179.106.252,42.7335,-84.5467,1005
speedtest1.spartan-net.com , 69.176.159.66,42.7335,-84.5467,6924
speedtest.massivemesh.com , 38.104.52.188,42.7284,-73.6918,27111
speedtest-troy.foxtailtech.net , 207.246.86.33,42.7284,-73.6918,29615
speedtest.waverlyutilities.com , 64.191.4.75,42.7272,-92.4668,13551
speedtest.silverstar.com , 199.192.125.150,42.7249,-110.9319,16667
sp1.retecomtv.com , 87.121.51.18,42.7134,27.7588,9103
speedtest.readlyntelco.com , 216.248.111.33,42.7037,-92.2254,16736
aytosnet.com , 85.187.4.4,42.7031,27.2506,10643
sp1.wwfx.net , 195.24.36.155,42.6977,23.3219,23061
speedtest.sliven.comnet.bg , 84.54.139.14,42.6833,26.3333,2321
speedtest.illysoft.com , 194.5.235.116,42.6675,21.1661,28094
speedtest.telkos.net , 185.191.164.196,42.6667,21.1667,19187
80.80.160.222 , 80.80.160.222,42.6667,21.1667,2910
sr1.kujtesa.com , 82.114.64.5,42.6667,21.1667,2836
speedtest1.telekomi.net , 213.163.97.30,42.6667,21.1667,3392
speedtest.artmotion.net , 84.22.32.210,42.6667,21.1667,13613
speedtest2.artmotion.net , 84.22.32.214,42.6591,20.2883,23333
speedtest.mtel.bg , 213.226.7.82,42.6544,23.3649,1864
xnet-st1.contact.bg , 212.39.75.76,42.6544,23.3649,1917
speedtest1.bulsat.com , 46.40.73.34,42.6544,23.3649,18638
sp1.neterra.net , 87.121.0.44,42.6544,23.3649,8312
speedtestsofya.nilsat.net , 79.124.61.7,42.6544,23.3649,17988
bg.altushost.com , 37.46.114.4,42.6544,23.3649,19016
ookla.evolink.net , 85.14.44.153,42.6544,23.3649,25249
speed.bol-bg.com , 185.149.104.9,42.6544,23.3649,11348
speedtest-net1.host.ag , 94.156.35.78,42.6544,23.3649,10754
speedtest.telenor.bg , 85.118.192.187,42.6544,23.3649,7617
sp1.tivi.bg , 151.237.129.4,42.6544,23.3649,6973
speedtest.i-net.bg , 185.97.72.7,42.6544,23.3649,25557
speed.skynet.bg , 85.187.244.109,42.6544,23.3649,17787
speedtest.ohost.bg , 93.123.18.203,42.6544,23.3649,27843
speedtest.tmareports.com , 94.156.93.25,42.6544,23.3649,29915
speedtest.s3c.bg , 185.206.145.41,42.6544,23.3649,30771
speedtest.inoc.net , 64.246.132.194,42.6525,-73.7572,5723
speedtest.turnkeyinternet.net , 173.198.219.78,42.6525,-73.7572,10292
speedtest.karnobat.net , 213.91.140.171,42.6511,26.9804,19297
slc.speedtest.safelink.net , 75.98.144.139,42.6191,-113.6772,28971
speedtestte1.telecomitalia.it , 2.113.55.153,42.5896,13.6363,14703
speedtest1.managedway.com , 173.225.191.140,42.5803,-83.1431,7552
ookla1.clearrate.com , 208.92.30.171,42.5803,-83.1431,23009
speedtest1.directcom.com , 208.98.186.250,42.5733,-112.8764,4109
speedtesttr1.telecomitalia.it , 2.113.55.172,42.5636,12.6427,15335
sp2.izbnet.com , 176.98.128.22,42.5633,47.8636,21488
speedtest.simplycyber.net , 23.162.32.13,42.5357,-113.7928,30365
speedtest.cfu.net , 24.149.31.161,42.5349,-92.4453,11478
speedtest.empireaccess.com , 66.115.67.54,42.5236,-77.2891,24883
ooklaspeedtest1.andorratelecom.ad , 194.158.74.66,42.5235,1.5,2530
siouxcity1.cabospeed.com , 24.116.232.34,42.5,-96.4003,9490
speedtest.fibercomm.net , 192.30.184.253,42.5,-96.4003,16819
sioux-city.speedtest.centurylink.net , 205.171.171.26,42.5,-96.4003,10168
speedtest.comnet.bg , 84.54.128.10,42.5,27.4667,2294
monitoring.burgasnet.com , 45.84.187.165,42.5,27.4667,24416
speed.digicom.bg , 185.18.56.1,42.5,27.4667,4301
speedtest1.unacs.bg , 83.97.65.247,42.5,27.4667,30204
speed.mei.net , 69.174.176.200,42.4997,-85.4081,2111
x1.optinet.bg , 130.185.207.1,42.4842,26.5035,12247
speed1.wiatel.net , 45.78.143.22,42.4781,-96.1817,5974
speedtest.heartlandtechnology.com , 169.197.71.250,42.4755,-92.0638,17572
speedtest.eastbuchanan.com , 167.142.224.197,42.4733,-91.7343,16470
speedtest-sfld.merit.edu , 192.122.200.246,42.4717,-83.2381,6124
miso.ost.myvzw.com , 198.224.146.242,42.4717,-83.2381,14884
speedtest-1.123.net , 216.234.104.106,42.4717,-83.2381,15044
speedtestpe1.telecomitalia.it , 2.113.55.149,42.4667,14.2167,5015
borg.micso.it , 195.32.69.194,42.4667,14.2167,3231
speed1.connetti.net , 178.23.201.5,42.4667,14.2167,26010
speedtest2.clarityconnect.com , 209.150.226.32,42.4433,-76.5,8292
speedtest.t-com.me , 213.149.105.23,42.4411,19.2636,5373
speedtest.telemach.me , 185.80.99.30,42.4411,19.2636,24464
62.4.62.62 , 62.4.62.62,42.4411,19.2636,8819
ookla.telenor.me , 79.143.96.128,42.4411,19.2636,16250
speedtest.sonicpcs.com , 50.109.163.252,42.4364,-89.3321,27731
speedtest38.altel.kz , 212.96.77.253,42.4339,68.8129,27818
st38.tele2.kz , 212.96.77.245,42.4339,68.8129,27822
speedtestviterbo.ivoweb.it , 217.112.96.252,42.4167,12.1,6484
speedtest-alb.atcnet.net , 216.180.179.82,42.4108,-113.5808,6327
speedtest.longlines.com , 66.172.200.9,42.4036,-96.3586,937
speed0.xcelx.net , 192.34.85.150,42.3875,-71.1,5960
speedtest.bloomingdalecom.net , 198.47.61.238,42.3833,-85.9592,2036
speedtest.huntercom.net , 216.115.0.18,42.376,-122.9164,10964
detrp-speedtest-01.noc.bhn.net , 72.31.205.255,42.3684,-83.3527,16973
stosat-ndhm-01.sys.comcast.net , 76.96.122.78,42.3578,-71.0617,1774
speedtest-server.starry.com , 205.201.16.2,42.3578,-71.0617,13429
speedtest.bos01.infrastructure.iboss.cloud , 136.228.192.46,42.3578,-71.0617,25323
mawbp1.speed.vzwnet.com , 141.207.129.196,42.3578,-71.0617,29094
speedtest.rocketfiber.com , 35.128.1.68,42.3314,-83.0458,15476
dtt.speedtest.sbcglobal.net , 99.24.18.69,42.3314,-83.0458,5114
speedtest.wayne.edu , 141.217.6.42,42.3314,-83.0458,17755
det.speedtest.t-mobile.com , 208.54.40.70,42.3314,-83.0458,1834
stosat-taylr-01.sys.comcast.net , 69.241.14.2,42.3314,-83.0458,1778
spt01mdfdor.mdfd.or.charter.com , 68.116.79.162,42.3267,-122.8744,2407
miwl.ost.myvzw.com , 198.224.144.146,42.3242,-83.4002,15668
speed.po-net.com , 212.200.126.229,42.3092,21.6499,29617
shm-st1.2day.kz , 37.99.107.250,42.303,69.573,7087
shm-st-01.kcell.kz , 2.78.47.30,42.303,69.573,2803
speedtest7.altel.kz , 212.96.77.250,42.303,69.573,9028
st36.tele2.kz , 212.96.77.243,42.3011,69.7525,27820
speedtest.cascadecomm.com , 216.248.99.113,42.2986,-91.0149,26169
speedtest.townisp.com , 216.195.7.66,42.2958,-71.7133,4981
speedtest.mnsi.net , 216.8.137.197,42.2833,-83,20916
speedtest.it.umich.edu , 141.211.7.196,42.2814,-83.7483,12393
speedtest01.resa.net , 206.57.255.10,42.2814,-83.3864,6346
mawb.OST.myvzw.com , 198.224.186.244,42.2695,-71.6161,14814
speedtest.bellevueia.gov , 192.110.192.10,42.2589,-90.4258,20310
ookla-lg.knet.es , 82.199.34.25,42.25,-2.5,9646
speedtest1.ctstelecom.com , 64.20.207.135,42.2383,-85.335,5516
24.148.111.243 , 24.148.111.243,42.2257,-73.7429,7568
speedtest.fireserve.com , 199.204.32.13,42.2234,-121.7776,1446
st1.htva.net , 162.216.234.36,42.21,-76.49,8353
speedtest.beld.net , 24.233.95.177,42.2079,-71.004,27031
speedtest.norwoodlight.com , 216.211.240.166,42.1944,-71.2,4920
spt01oxfrma.oxfr.ma.charter.com , 68.112.249.114,42.1852,-72.5636,2405
mtcspeedtest.catskill.net , 208.64.72.11,42.1487,-74.6482,21480
speedtest.gosfieldtel.ca , 199.83.200.122,42.133,-82.75,11505
speedtestnet.velocity.net , 66.211.254.54,42.1296,-80.0852,6962
speedtestaq1.telecomitalia.it , 2.113.55.152,42.1256,13.6363,14702
ookla-speedtest.prisconetworks.com , 5.1.32.157,42.1094,3.1428,29803
ookla1.spfdma.sprintadp.net , 208.18.87.6,42.1015,-72.5898,15788
speedtest.plexicomm.net , 204.80.232.25,42.0986,-75.9183,3156
speedtest.chi.gigenet.com , 66.55.82.4,42.095,-87.9809,5900
speedtest.ibc.al , 130.0.24.27,42.0667,19.5,2455
st1.gianluzan.it , 146.0.16.75,42.0667,19.5,7100
speed-torrington.vcn.com , 209.193.66.138,42.0625,-104.1844,16391
speedtest.wyomingwireless.com , 205.170.75.70,42.0544,-104.9528,9826
speedtestestartit.infocelra.com , 134.255.241.57,42.0513,3.1905,25836
elg.speedtest.t-mobile.com , 208.54.73.70,42.0354,-88.2812,6397
speedtest.ics-llc.net , 69.5.146.125,42.0347,-93.62,1995
speedtest.conpoint.com , 207.109.170.10,42.0283,-97.4336,383
77.77.7.8 , 77.77.7.8,42.0167,23.1,2127
speedtest.colotel.org , 167.142.168.6,42.0145,-93.3186,13527
sp2.wind.it , 151.7.85.4,42,12.7167,29317
speedtest.telekabel.com.mk , 89.205.127.215,42,21.4333,18616
speedtest.telesmart.mk , 95.128.184.22,42,21.4333,7283
speedtest.neotel.mk , 80.77.144.74,42,21.4333,4933
speedtest2.vip.mk , 78.157.17.74,42,21.4333,11171
speed.itprishtina.com , 82.214.119.254,42,21.4333,30654
speedtest.akton.com.mk , 81.17.232.150,42,21.4333,12446
speedtestmkt.t.mk , 195.26.156.102,41.9973,21.4279,13972
speedtest.atccomm.net , 104.237.116.29,41.9969,-91.8621,16058
speedtest.sycmilaa.metronetinc.com , 192.198.62.126,41.9889,-88.6868,21223
speedtest.aerisnavigo.com , 185.29.213.3,41.9844,2.8211,5075
cedar-rapids.speedtest.centurylink.net , 205.171.163.86,41.9779,-91.6656,10134
nrt.speedtest.t-mobile.com , 208.54.36.70,41.9667,-71.1875,1873
216.7.123.7 , 216.7.123.7,41.965,-121.9189,1663
st3.admmax.com , 185.30.112.254,41.9612,12.794,9967
escom.bg , 195.24.89.7,41.9329,25.5559,3176
speedtest.guifi.net , 109.69.8.215,41.9303,2.25,6409
speedtest.niu.edu , 131.156.43.58,41.9295,-88.7504,14641
speedtest.vilatortafibra.net , 185.158.168.10,41.9246,2.3211,24355
inforcelra-speedtest.dyndns.org , 134.255.241.25,41.9179,3.1629,21356
sp1.teammidwestconnections.com , 104.254.184.7,41.9117,-86.01,8265
speedtest3.alida.it , 46.231.34.100,41.9028,12.4964,24872
d-pcommunications.com , 97.107.80.25,41.9011,-83.715,1450
spd-pub-rm-01-01.fastwebnet.it , 89.96.108.186,41.9,12.5,7898
speedtestrm1.telecomitalia.it , 2.113.55.146,41.9,12.5,3243
sp1.alternatyvanet.it , 5.152.158.11,41.9,12.5,9508
speedtestrm1.vodafone.it , 91.81.216.1,41.9,12.5,11842
speedtest.warian.net , 185.49.249.129,41.9,12.5,14671
speedtest.unidata.it , 194.183.16.174,41.9,12.5,395
speedtest.irideos.it , 195.78.210.250,41.9,12.5,14761
rm-speedtest.optimaitalia.com , 185.129.91.236,41.9,12.5,20745
speedtest3-rm.tre.it , 62.13.173.229,41.9,12.5,27276
speedtest1.uniconnect.it , 185.219.224.10,41.9,12.5,16505
79.171.164.66 , 79.171.164.66,41.9,12.5,5463
speedtestrm3.vodafone.it , 5.90.239.251,41.9,12.5,30357
speedtest.sinetsrl.it , 185.47.97.255,41.9,13.8841,7769
vlspeedtest.fibra365.net , 185.251.207.9,41.8808,3.129,24665
chi.speedtest.sbcglobal.net , 99.24.18.9,41.88,-87.77,5025
speedtest-eb.velocity.net , 66.211.211.114,41.8742,-80.1317,23567
scb01-speedtest01.as15108.com , 216.75.115.26,41.8666,-103.6672,28634
avspeedtest.apfutura.net , 185.158.169.15,41.8642,1.9724,21562
ctwd.ost.myvzw.com , 198.224.187.146,41.8526,-72.6437,15952
cb-speedtest.ghofi.net , 185.10.83.23,41.8465,3.0991,23766
speedtest.westpa.net , 65.110.111.86,41.8439,-79.145,12733
chicago02.speedtest.windstream.net , 184.80.121.178,41.8369,-87.6847,17384
chicago.il.speedtest.frontier.com , 74.40.43.101,41.8369,-87.6847,14228
chicago.speedtest.centurylink.net , 63.224.243.1,41.8369,-87.6847,10135
ookla1.chcgil.sprintadp.net , 65.160.168.6,41.8369,-87.6847,12012
speedtest.northcentraltower.com , 162.255.202.246,41.8369,-87.6847,7467
chi1sp1.qtsdatacenters.com , 209.10.195.84,41.8369,-87.6847,14489
stosat-chic-01.sys.comcast.net , 76.96.126.110,41.8369,-87.6847,1776
sp.ke3.ord.vio.ke , 23.134.80.141,41.8369,-87.6847,28149
speedtest.chcg.il.wtsky.net , 52.124.36.30,41.8369,-87.6847,23097
speedtest.ord6.servercentral.net , 104.245.211.253,41.8369,-87.6847,2574
lg.chi-c.fdcservers.net , 192.240.104.4,41.8369,-87.6847,11750
speedtest.syndeonetwork.com , 199.101.88.96,41.8369,-87.6847,19052
speedtest-dc02.enzu.com , 199.231.208.6,41.8369,-87.6847,21364
il.na.speedtest.i3d.net , 138.128.140.54,41.8369,-87.6847,22109
ilhhp1.speed.vzwnet.com , 141.207.165.198,41.8369,-87.6847,24151
sp.netinformatik.com , 23.160.192.16,41.8369,-87.6847,15912
st1.tzulo.com , 68.235.39.83,41.8369,-87.6847,5919
speedtest.ord.metapeer.com , 163.237.248.48,41.8369,-87.6847,20530
speedtest.chicago.xiber.net , 172.98.130.68,41.8369,-87.6847,28363
speedtest.hipointinc.com , 38.124.40.15,41.8369,-87.6847,29414
mobspeedtest005.npm.mobile.att.net , 166.137.255.224,41.8369,-87.6847,18378
